"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1036","83084976","雍洁有限公司","臺北市松山區南京東路4段1號2樓","謝宛伶","400000","1091005"
"1037","83084981","箴星實業有限公司","臺北市中山區復興北路166號5樓","黃誘盆","500000","1091005"
"1038","83085004","秉忻國際開發股份有限公司","臺北市大同區長安西路106號10樓","廖勲儀","12000000","1091006"
"1039","83085010","大圓鏡藝術有限公司","臺北市大同區甘谷街26號5樓","杜柏賢","300000","1091005"
"1040","83085026","鴻霖工程有限公司","臺北市文山區木新路3段278巷4號","張志鴻","500000","1091005"
"1041","83085031","新高山休閒育樂股份有限公司","臺北市大安區敦化南路2段97號17樓","洪厚民","20000000","1091005"
"1042","83085047","創禾投資股份有限公司","臺北市松山區復興北路1號4樓之7","黃佑民","1600000","1091005"
"1043","83085052","竹韻養生服務有限公司","臺北市士林區天母西路71號1樓","蕭升平","200000","1091005"
"1044","83085068","奧爾瑪股份有限公司","臺北市萬華區西寧南路195號1樓","陳旭初","5000000","1091005"
"1045","83085089","得意佳廣告有限公司","臺北市萬華區和平西路3段53號","蘇同福","5000000","1091005"
"1046","83085095","玖寧國際股份有限公司","臺北市士林區德行東路365巷15號4樓","徐沛慈","30000000","1091005"
"1047","83085118","麥斯客管理顧問有限公司","臺北市松山區基隆路1段10號3樓","黃秀娟","100000","1091005"
"1048","83085948","千葳投資股份有限公司","彰化縣永靖鄉五汴村中山路三段220巷9號1樓","廖淑芬","1000000","1090930"
"1049","83085953","野馬健康事業有限公司","新竹市東區光復里公道五路二段538號","雷志駿","1000000","1090930"
"1050","83087544","千兆佳建設股份有限公司","高雄市新興區民生一路56號11樓之4","謝佳宏","6000000","1091007"
"1051","83087559","聿亨有限公司","高雄市左營區重立路152號1樓","卓宗賢","1000000","1091008"
"1052","83087565","泳瀚科技股份有限公司","高雄市左營區太華街32號3樓","温佑勳","5000000","1091008"
"1053","83087571","環科大綠能股份有限公司","高雄市前鎮區中山二路2號14樓之3","厲國欽","32970960","1091008"
"1054","83087586","金大富股份有限公司","高雄市苓雅區和平一路87號5樓之1","陳園璁","13020000","1091008"
"1055","83087592","好好相處有限公司","高雄市三民區漢口街200號","李冠樺","1450000","1091008"
"1056","83087615","大好企業有限公司","高雄市仁武區仁雄路13之13號1樓","孫雪","500000","1091008"
"1057","83087621","元潭資產股份有限公司","高雄市三民區民族一路13號12樓","張凱南","3000000","1091008"
"1058","83087636","展暉投資有限公司","高雄市小港區店中路12號1樓","林振明","13000000","1091008"
"1059","83087642","昇泰儀電有限公司","高雄市楠梓區朝明路116巷53號12樓","蔡志昇","500000","1091008"
"1060","83087657","拱辰建設有限公司","高雄市前金區新盛二街86號15樓之1","張綺紋","1000000","1091008"
"1061","83087663","寬好投資股份有限公司","高雄市三民區九如一路343巷2弄2之1號1樓","林益謙","10000000","1091008"
"1062","83087679","尚威光電廣告工程有限公司","高雄市三民區民禮路81之2號13樓","江威廷","50000","1091008"
"1063","83087684","倫泰實業有限公司","高雄市左營區站前北路100號3樓","周冠良","300000","1091008"
"1064","83087690","好合文創股份有限公司","高雄市鳳山區國隆路11巷1之4號","謝宜豐","500000","1091008"
"1065","83087713","生升文化創意有限公司","高雄市阿蓮區中正路331號2樓","曾文瑛","100000","1091008"
"1066","83087729","鑫陽貿易有限公司","高雄市小港區永順街13巷1之4號","莊承霖","100000","1091008"
"1067","83087734","平安人力資源有限公司","高雄市三民區自立一路261號1樓","王靖嘉","5000000","1091008"
"1068","83087740","大苙光生醫有限公司","高雄市苓雅區自強三路5號18樓之2","吳苙榞","300000","1091008"
"1069","83087755","柯布建設實業股份有限公司","高雄市新興區六合一路103之8號1樓","黃仁盈","12000000","1091008"
"1070","83087761","聖那美生技有限公司","高雄市前金區武強街4號","傅鈺憲","1000000","1091008"
"1071","83087777","正立國際娛樂有限公司","高雄市楠梓區宏昌街2號2樓","王欽正","800000","1091008"
"1072","83087782","禾偕企業有限公司","高雄市小港區小港路147巷10號","廖啟銘","400000","1091008"
"1073","83087798","億天成國際股份有限公司","高雄市左營區明華一路20號","林石文","1000000","1091008"
"1074","83087805","百應企業有限公司","高雄市鳳山區中山東路274巷43號1樓","吳信宏","1500000","1091008"
"1075","83087811","毅上豪建設有限公司","高雄市苓雅區新光路140巷4號","吳宗祐","10000000","1091008"
"1076","83087827","奕邦國際有限公司","高雄市鳳山區新富路363號1樓","陳珮凌","1000000","1091008"
"1077","83087832","有好室房產顧問有限公司","高雄市鼓山區富農路110號11樓","黃子秦","3000000","1091008"
"1078","83087848","鑫時代不動產有限公司","高雄市楠梓區藍昌路493之1號","胡承龍","500000","1091008"
"1079","83087853","藝珠寶真鑽有限公司","高雄市鹽埕區大智路118號1樓","吳昱德","580000","1091008"
"1080","83087869","祥意有限公司","高雄市苓雅區正義路172巷77號","陳羽宣","500000","1091008"
"1081","83087875","陽光電力股份有限公司","高雄市鳳山區新強路325號9樓","陶百群","3000000","1091008"
"1082","83087880","大鼓呆文創有限公司","高雄市苓雅區光華一路226號6樓","呂倫祥","600000","1091008"
"1083","83087896","羅瑞投資有限公司","高雄市三民區河堤路598號13樓","林聖翔","500000","1091012"
"1084","83087919","宏運電器有限公司","高雄市岡山區頂潭路13巷96號1樓","李嘉宏","1000000","1091012"
"1085","83087925","飛榮有限公司","高雄市三民區永吉街99號","李玫蓉","200000","1091012"
"1086","83087930","丹尼爾的家理財有限公司","高雄市岡山區竹圍北街14巷36弄2號1樓","蔡蕙芳","1000000","1091012"
"1087","83087946","龐誼生技股份有限公司","高雄市鳳山區鳳仁路248巷5號","陳彥彰","5000000","1091012"
"1088","83087951","創逸企業有限公司","高雄市仁武區水管路3段389號1樓","郭逸唯","2000000","1091013"
"1089","83087967","和佑貿易有限公司","高雄市小港區桂田街253號1樓","鐘書弘","1000000","1091012"
"1090","83087973","鍀美建設有限公司","高雄市前鎮區一心一路108號1樓","李雅美","4000000","1091012"
"1091","83087988","金洋鋼鐵有限公司","高雄市苓雅區自強三路3號26樓之3","黃偉傑","2000000","1091012"
"1092","83087994","合舜有限公司","高雄市楠梓區藍昌路360巷71號4樓","洪陳千金","160000","1091012"
"1093","83088001","川禾家具有限公司","高雄市新興區民生一路255巷10號2樓","林家慶","1000000","1091012"
"1094","83088017","永新綠能環境科技有限公司","高雄市三民區大順二路147號9樓之1","周芳毅","1000000","1091012"
"1095","83088038","君峰不動產開發有限公司","高雄市前金區中正四路103號4樓之3","劉亭君","1400000","1091012"
"1096","83088044","吉泰醫護有限公司","高雄市鼓山區明誠三路679號12樓","葉宗林","1000000","1091012"
"1097","83088059","舜紳工程有限公司","高雄市茄萣區白砂路107巷2之3號","張翊羚","500000","1091012"
"1098","83088065","亮澄有限公司","高雄市旗山區延平一路656號1樓","徐偉閔","500000","1091012"
"1099","83088071","星富開發股份有限公司","高雄市鳳山區和德街51號7樓","章順承","3600000","1091012"
"1100","83088086","龍古雲天股份有限公司","高雄市仁武區京吉一路76號1樓","藍國豪","1000000","1091012"
"1101","83088092","虹福工程有限公司","高雄市三民區鼎華路222號18樓","劉晏瑄","1000000","1091012"
"1102","83088109","成聚建設股份有限公司","高雄市岡山區民有路23號3樓","黃承睿","6000000","1091012"
"1103","83088115","萌葳生物科技有限公司","高雄市鳳山區五甲二路639巷68號1樓","柯京宏","30000","1091013"
"1104","83088121","初遠工程有限公司","高雄市新興區民生一路56號22樓之5","顏義軒","3000000","1091013"
"1105","83088136","一起共享有限公司","高雄市三民區北平一街58號13樓","江琦縈","1000000","1091013"
"1106","83088142","山海硯投資有限公司","高雄市左營區新庄仔路545巷63號1樓","洪聖添","5000000","1091013"
"1107","83088157","諾維雅舒眠館有限公司","高雄市前鎮區二聖一路176號1樓","陳蔓菁","200000","1091013"
"1108","83088163","邁樂電腦有限公司","高雄市三民區長明街36號1樓","王俊雄","1000000","1091013"
"1109","83088179","泉瑨顧問有限公司","高雄市湖內區武功街82巷4號1樓","蘇莚修","500000","1091013"
"1110","83088184","皮斯奧森有限公司","高雄市三民區文安南街78號7樓","林伯勲","100000","1091013"
"1111","83088190","尚亦夫有限公司","高雄市三民區堯山街129巷2號","隋宛倪","600000","1091013"
"1112","83088207","好好合作有限公司","高雄市前金區巿中一路107巷29號","張皓涵","500000","1091013"
"1113","83088213","和鑫資產管理有限公司","高雄市前鎮區一心二路252號11樓之6","張梅芬","1000000","1091013"
"1114","83088229","貓眼傳媒科技有限公司","高雄市新興區中正三路160號4樓之2","蔡豪","100000","1091013"
"1115","83088234","連興不鏽鋼金屬有限公司","高雄市新興區民權一路251號27樓","李鴻志","2000000","1091013"
"1116","83088240","智方光科技股份有限公司","高雄市前鎮區新強路28號","黃朝和","7600000","1091013"
"1117","83088255","台灣綠先生有限公司","高雄市鼓山區博愛二路343號11樓之7","張美鳳","3000000","1091013"
"1118","83088261","嘉玖科技有限公司","高雄市鼓山區華泰路31號1樓","范虔嘉","1000000","1091013"
"1119","83088277","心茶萃有限公司","高雄市鳥松區本舘路302巷2之1號1樓","許宥希","200000","1091013"
"1120","83088282","震康能源有限公司","高雄市大寮區明德路13之1號6樓","蔡昀叡","500000","1091013"
"1121","83088298","順鈦電業有限公司","高雄市鼓山區河西一路131之1號1樓","陳家裕","1000000","1091013"
"1122","83088305","椹橋地產開發有限公司","高雄市鳥松區美山路70巷4號1樓","謝文額","5000000","1091013"
"1123","83088311","田冶廣告有限公司","高雄市鳥松區忠誠路41巷18號1樓","劉婉玲","1000000","1091013"
"1124","83088327","金牛食品有限公司","高雄市三民區北平一街58號13樓","江維揚","100000","1091013"
"1125","83088332","日日有福有限公司","高雄市小港區廈莊六街89號1樓","鄭如捷","800000","1091013"
"1126","83088348","齊勝科技股份有限公司","高雄市苓雅區四維四路2號8樓之5","黃祥禎","1000000","1091014"
"1127","83088353","何文精密有限公司","高雄市岡山區大新街58巷2號1樓","何志忠","1000000","1091013"
"1128","83088369","金江開發有限公司","高雄市楠梓區創新路6號1樓","吳庭輝","300000","1091014"
"1129","83088375","東悅投資股份有限公司","高雄市前金區五福三路21號5樓之1","陳冠華","50000000","1091014"
"1130","83088396","墨亞室內設計有限公司","高雄市左營區保靖街11號4樓之5","李聿釗","500000","1091014"
"1131","83088403","羽謹文教出版有限公司","高雄市鳳山區錦田路210號3樓","董明豪","500000","1091014"
"1132","83088419","竤億機械工程有限公司","高雄市前鎮區和義街43號1樓","張智威","1000000","1091014"
"1133","83088425","曜楷研磨材料有限公司","高雄市三民區大福街40巷74號","蔡平絹","5000000","1091014"
"1134","83088430","萬隆科技有限公司","高雄市大寮區尚義街2之5號1樓","鄭筱婷","300000","1091014"
"1135","83088446","鳳山國際有限公司","高雄市鳳山區八德路2段149號18樓","李貴蘭","300000","1091014"
"1136","83088451","月海星暉國際有限公司","高雄市鼓山區博愛二路343號11樓之7","鄭孟鈞","1000000","1091014"
"1137","83088467","昸雅生技有限公司","高雄市新興區青年一路200巷31號1樓","林玲","200000","1091014"
